triangle

,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
0.3,,,,,0.270171877043,0.429151770697,0.54537656624,0.642539803464,0.728362344096,0.80652178544
,,,,,93.264811224,38.883091294,25.3137555193,19.1655888933,15.6685121223,13.4195998074
0.4,0.879111713025,0.947459256138,1.01246938484,1.07479299306,1.134917833,1.1932216045,1.25000483371,1.30551222061,1.35994704898,1.41348123665
,11.8577136907,10.7145125018,9.84553243339,9.16611455307,8.62337320071,8.18258089037,7.8200026014,7.51887628065,7.26703778906,7.05545574303
0.5,1.46626254463,1.5184198771,1.57006726438,1.62130691699,1.67223161177,1.72292659024,1.77347109584,1.82393964157,1.87440307475,1.92492948928
,6.87729402436,6.72729292558,6.60134950564,6.49622625669,6.40934465467,6.33863625707,6.2824336247,6.23938923479,6.20841471421,6.18863471111
0.6,1.97558502361,2.0264345745,2.07754245072,2.12897298661,2.18079113281,2.2330630394,2.28585664603,2.33924229308,2.39329336866,2.4480870069
,6.1793517853,6.1800195927,6.19022243729,6.20965979569,6.23813495648,6.27554685741,6.32188485868,6.3772259422,6.44173426638,6.51566299782
0.7,2.50370485543,2.56023393201,2.61776759453,2.67640665332,2.73626066145,2.7974494278,2.86010480952,2.92437285653,2.99041640267,3.05841822774
,6.59935831576,6.693266026,6.79794080017,6.91405857557,7.04243276459,7.18403506934,7.34002195106,7.51176856272,7.70091195647,7.90940679973
0.8,3.1285849564,3.20115191785,3.27638927354,3.35460984067,3.43617921789,3.52152908846,3.61117499271,3.70574052048,3.80599095086,3.91288118238
,8.13959754292,8.39431278711,8.67699037562,8.99184505003,9.34409687845,9.74028757987,10.1887272495,10.7001393178,11.2886152227,11.973068854
0.9,4.02762598133,4.15180641319,4.2875376025,4.43774618063,4.60665739543,4.80071832471,5.03053543115,5.31556999755,5.69835164362,6.30946564604
,12.7795286088,13.7448951235,14.9234007673,16.3983727504,18.3052545864,20.881027296,24.5843194851,30.4437524043,41.3923839693,71.0249143835

twoAFC

,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
0.5,2.61301420856e-17,0.0354527900534,0.0709278779374,0.10644765982,0.142034729667,0.177711980989,0.213502712056,0.249430735885,0.285520496357,0.321797192016
,3.14159265416,3.14231018192,3.1444656984,3.14806803491,3.15313201744,3.15967863281,3.16773526112,3.17733598287,3.18852198094,3.20134201651
0.6,0.358286909243,0.395016766745,0.432015073575,0.46931150325,0.506937286968,0.544925429454,0.583310951635,0.622131165162,0.661425984813,0.701238286126
,3.2158530154,3.23212077542,3.25022079752,3.27023928397,3.29227430232,3.31643718012,3.34285413907,3.371668242,3.40304169951,3.43715863325
0.7,0.741614317187,0.782604175606,0.824262364297,0.866648443094,0.909827797597,0.953872552409,0.998862663507,1.04488723463,1.09204611628,1.14045186452
,3.4742283487,3.51448932228,3.55821397438,3.6057144852,3.65734991067,3.71353493728,3.7747507575,3.84155863871,3.91461707744,3.99470363562
0.8,1.1902321629,1.24153284682,1.29452172175,1.34939344174,1.40637582564,1.46573815592,1.52780226347,1.59295761122,1.66168225695,1.73457270199
,4.08274307139,4.17984395276,4.28734698823,4.40688970027,4.54049427683,4.69068911316,4.86068016308,5.05459801336,5.27786310768,5.5377415085
0.9,1.81238760487,1.89611395246,1.98707125669,2.08708368728,2.1987819039,2.32617430735,2.47584398542,2.65984382867,2.90443956312,3.28995271427
,5.84421950774,6.211435438,6.66013719647,7.22214987036,7.94910271411,8.9311229084,10.3421538281,12.5709894977,16.7212960721,27.8741059225

threeAFC

,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
0.3,,,,,0.0235435352874,0.0585406268155,0.0931856926142,0.127510426439,0.161544718996,0.19531687656
,,,,,2.77790523738,2.75759208848,2.73912173218,2.72239375826,2.70731981213,2.69382228562
0.4,0.228853815543,0.262181236802,0.295323782857,0.328305180719,0.361148372634,0.393875636751,0.426508699458,0.459068840925,0.491576995239,0.524053846397
,2.68183320877,2.67129330562,2.66215122015,2.65436283462,2.64789072821,2.64270370616,2.63877643058,2.63608910956,2.63462726716,2.6343815671
0.5,0.556519921299,0.588995680869,0.621501610327,0.654058309664,0.686686585352,0.719407544358,0.75224269157,0.785214031822,0.818344177818,0.851656465374
,2.63534770046,2.63752632621,2.64092307133,2.64554857785,2.65141860308,2.65855419929,2.66698192712,2.67673414187,2.68784936756,2.70037273228
0.6,0.885175077576,0.918925179675,0.952933066781,0.987226326789,1.02183402134,1.05678688816,1.09211756868,1.12786086572,1.16405403691,1.20073713075
,2.71435649818,2.7298607062,2.74695392193,2.76571413131,2.78622978255,2.8086010497,2.83294127051,2.85937871736,2.88805863733,2.91914571558
0.7,1.23795337368,1.27574961871,1.31417686825,1.35329088743,1.39315292782,1.4338305875,1.47539883998,1.51794127454,1.56155160325,1.60633550753
,2.95282704392,2.98931562999,3.02885468839,3.07172283402,3.11824044382,3.16877747992,3.2237632104,3.28369835192,3.3491703929,3.42087317344
0.8,1.65241292198,1.69992088693,1.7490171509,1.79988477454,1.85273809319,1.90783055334,1.9654651831,2.0260088446,2.08991204856,2.15773717845
,3.49963202465,3.58643657701,3.68248406126,3.7892372615,3.9085032727,4.04254253662,4.19422267529,4.36724026445,4.56644910206,4.79835979023
0.9,2.23019984151,2.30823149048,2.39307807754,2.48646311443,2.59087376021,2.71010262619,2.85038387599,3.02314364119,3.25331554189,3.61729800194
,5.07192670018,5.39983706458,5.80072540838,6.30320293004,6.95373621358,7.83354345761,9.09960989778,11.1034742627,14.8454696867,24.9480304467

fourAFC

,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
0.2,,,,,,-1.05644724966e-16,0.0384659294776,0.0761914413121,0.113238783551,0.149664415778
,,,,,,2.83122058233,2.79067249628,2.75350174079,2.71940374988,2.68811494231
0.3,0.185519794298,0.22085203334,0.255704465585,0.290117120413,0.324127134472,0.35776910629,0.39107540438,0.424076436538,0.456800886628,0.489275924056
,2.65940628652,2.63307807119,2.60895563527,2.58688584391,2.56673418757,2.5483823588,2.53172622864,2.51667415633,2.50314556398,2.49106973532
0.4,0.52152739024,0.553579965701,0.585457320807,0.617182252765,0.64877681106,0.680262413281,0.711659952981,0.742989901078,0.774272402101,0.805527366507
,2.48038480834,2.47103690741,2.46297943795,2.45617246888,2.45058223536,2.44618070926,2.44294526927,2.4408584157,2.4399075647,2.44008489476
0.5,0.836774560174,0.868033692134,0.899324501553,0.93066684496,0.962080784724,0.993586679805,1.02520527986,1.05695782383,1.08886614434,1.12095277913
,2.44138724399,2.44381606404,2.44737742601,2.45208206562,2.45794550391,2.46498818195,2.47323570493,2.48271909499,2.49347515979,2.50554689061
0.6,1.15324109124,1.18575539964,1.21852112224,1.25156493379,1.28491494121,1.31860087975,1.35265433368,1.38710898624,1.42200090416,1.45736886368
,2.51898397764,2.53384342057,2.55019022182,2.56809825209,2.58765122497,2.60894388652,2.63208339183,2.65719095661,2.68440379587,2.71387746823
0.7,1.49325472618,1.52970387341,1.56676571499,1.60449428354,1.64294893735,1.6821951952,1.72230573537,1.76336159994,1.80545365823,1.84868440007
,2.74578863319,2.78033841304,2.81775642579,2.85830569536,2.90228866368,2.95005457766,3.00200867814,3.05862367863,3.12045426364,3.18815555607
